timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,orientation_qx,orientation_qy,orientation_qz,orientation_qw
8046489990,3.5638393137693405,3.666045596529543,0.1239414369672536,-3.105483293533325,-1.6166627407073977,10.352909088134766,31.12108612060547,-18.143543243408203,-38.3797607421875,-0.2555875344064459,-0.128385729865329,0.2106623515938508,-0.9347799136146232
8056563720,2.9751009754315016,4.201745003119111,-0.3156885821819305,-3.105910062789917,-1.6247457265853882,10.94473361968994,28.68653106689453,-19.74758529663086,-39.63848876953125,-0.2457051789332389,-0.1100264475181824,0.1603093776806882,-0.9496441588573564
8066638671,2.2160221447840334,4.346776574388146,0.6264940684974193,-3.084285020828247,-1.4076143503189087,11.495152473449709,26.037109375,-21.394718170166016,-40.2276611328125,-0.2354438579253179,-0.0912106920848448,0.1065549066810886,-0.9617134849463292
8076712890,1.815182459539175,3.8783573908671736,1.416046947863698,-3.0107357501983643,-1.214362382888794,12.006340026855469,23.19541931152344,-22.747882843017575,-41.263916015625,-0.2249156992546744,-0.0724119793221898,0.04959499053142,-0.9704173308005024
8086786621,1.8335832086265087,3.0370310696437954,1.6316232969552278,-2.8707728385925293,-1.066185712814331,12.390195846557615,19.773414611816406,-23.74826431274414,-42.09088134765625,-0.2142491938551939,-0.0536030204608911,-0.0099175210844875,-0.9752567234163978
8096860839,1.68722871819064,2.615127845843136,2.1370190429568288,-2.7339937686920166,-0.7963151335716248,12.5131196975708,16.48028564453125,-24.69750595092773,-42.853271484375,-0.2034361440733832,-0.0352778953429002,-0.0708746970414717,-0.9758822137337692
8106934570,1.4963973726466298,2.8978213363960386,2.515169049748778,-2.465609550476074,-0.3769477307796478,12.38129997253418,13.327033996582031,-25.340450286865234,-43.52728271484375,-0.192603893695211,-0.0185941922928596,-0.1317724717670208,-0.972210894370695
8117008789,1.6670782028265296,3.866615807408094,2.443659226286411,-2.088026285171509,0.2012434601783752,12.172491073608398,10.073196411132812,-25.742908477783203,-44.4326171875,-0.1822505585881048,-0.0046978158919981,-0.1917110958972632,-0.9643701017328754
8127082519,2.042714327101409,4.24113417969942,2.476815645956993,-1.6905903816223145,0.7082760334014893,11.9644775390625,7.1295928955078125,-25.95067977905273,-44.85888671875,-0.1725459644155291,0.0059343912642312,-0.2504027413742662,-0.9526232403118052
8137156738,1.9412164848715063,4.146357754679024,2.1055933926016093,-1.2666330337524414,0.9636947512626648,11.727249145507812,4.1761322021484375,-25.975414276123047,-45.60546875,-0.1636723767128247,0.0139406997979952,-0.3074726423232951,-0.937271287022549
8147230957,1.1306826306663451,4.13173330926001,1.2637170362800358,-0.7723302841186523,0.6755284070968628,11.367010116577148,1.6166229248046875,-25.64268112182617,-45.49261474609375,-0.1564437710272251,0.0210133197612804,-0.3620928934646309,-0.9186798265009174
8157304687,0.5310274692557752,4.77741781591773,-0.9983820922851562,-0.1889725923538208,0.3486210703849792,10.917638778686523,-0.6151809692382812,-25.57046127319336,-45.9874267578125,-0.1518824908976955,0.028356327220359,-0.4133889335274425,-0.8973501721099328
8167378906,0.6641700114190578,5.211750897702575,-1.5071744949877262,0.3642397224903106,0.4574529826641083,10.584920883178713,-3.0372848510742188,-24.893245697021484,-46.07586669921875,-0.1497297051723025,0.0345724612724869,-0.4616232839283995,-0.8736644957951788
8177451660,1.219879209727794,5.1721121302753685,-0.5088070157498121,1.0252728462219238,0.5354084372520447,10.17168426513672,-5.335418701171875,-24.33675765991211,-45.960205078125,-0.1495468652027233,0.0385646910207024,-0.5071745753421191,-0.8478928868240385
8187525878,1.680859037028253,4.841232993224263,-0.9378186102509498,1.7494091987609863,0.5743815302848816,9.684048652648926,-7.4320068359375,-24.15795516967773,-45.6986083984375,-0.1519303446757227,0.0400037706716246,-0.5495956074677157,-0.8205252268992036
8197599853,2.228008058393001,4.08257268024981,-1.6540034710675475,2.30045747756958,0.5562467575073242,9.220958709716797,-9.5374755859375,-23.834949493408203,-45.46661376953125,-0.1566877795966593,0.0392027267179571,-0.5888283702988667,-0.7919554163276918
8207673828,2.3670275297656653,3.230457253986597,-1.8058149117350577,2.719162940979004,0.6072511672973633,8.803994178771973,-11.256324768066406,-23.337291717529297,-45.2197265625,-0.1630433421308146,0.0364995091671073,-0.625050056287839,-0.7624940839840731
8217747558,2.4681387107655404,2.886344541352987,-1.4385831893205645,3.0420451164245605,0.7251424193382263,8.435708045959473,-12.992523193359377,-23.656810760498047,-45.13885498046875,-0.1702633201940734,0.0318612008639919,-0.6585563285661247,-0.7323243407954915
8227821777,2.4190017548918723,3.014338468581438,-0.8608703951269387,3.227625608444214,0.6449763178825378,8.07967472076416,-14.930892944335938,-23.65462875366211,-44.71240234375,-0.1780022026087248,0.0259184574499928,-0.6894746925076769,-0.7016182444266477
8237895507,2.2476783890247343,3.353552887779474,-0.7104004321962595,3.5696961879730225,0.3392260074615478,7.632669448852539,-16.363807678222656,-23.975635528564453,-44.5694580078125,-0.1869375352212666,0.019350055591453,-0.7175137757148987,-0.6707114780849125
8247969726,2.0983844841361043,4.048763934150338,-1.2367109559327365,4.0746941566467285,-0.2923875451087951,7.072776794433594,-18.042892456054688,-23.656574249267575,-43.74322509765625,-0.1988664602930439,0.0123799291076152,-0.7421485757665427,-0.6399331360720573
8258043701,1.974295455391705,4.847055123506486,-1.8870032486468555,4.629971027374268,-0.9411562085151672,6.320319652557373,-19.63192749023437,-24.009754180908203,-42.828369140625,-0.2145690667643187,0.0047422559279239,-0.7628260709399138,-0.6099458481708896
8268117919,1.7468927671670913,5.6539253406375645,-2.097077493190765,5.154880523681641,-1.6010688543319702,5.432399272918701,-21.397804260253903,-24.67468643188477,-41.77215576171875,-0.2341873659821569,-0.0038078108151686,-0.7790551043286333,-0.5815624682106113
8278191650,1.8865645649686456,6.417882590976357,-1.742286734676361,5.5599565505981445,-2.3271522521972656,4.4399614334106445,-23.5850830078125,-25.474300384521484,-40.59515380859375,-0.2575338947226799,-0.0133035770679504,-0.7905422363929395,-0.5554656996245572
8288265624,1.6534148575246332,6.828045108100771,-1.2226654794454574,5.801796436309815,-3.0785672664642334,3.427855491638184,-25.415565490722656,-26.14626693725586,-38.3338623046875,-0.2842513036250373,-0.0233366281449886,-0.7971149943578476,-0.5322258539121982
8298338623,1.0546557681709527,7.394682381528615,-0.6736217303752898,5.905231475830078,-3.7939000129699703,2.468104124069214,-27.24303436279297,-27.698467254638672,-36.61236572265625,-0.313918337558822,-0.0334018419817125,-0.7988368321643758,-0.5120541082093204
8308412841,1.0843354516416788,7.765067015016078,0.0517512300252914,5.887553691864014,-4.515251159667969,1.573552489280701,-29.179183959960938,-28.607967376708984,-34.194091796875,-0.3459722779985113,-0.0432565638871227,-0.79589523383264,-0.494957526235564
8318486572,1.6349457193762065,7.825349926543235,0.5766325977414846,5.857903003692627,-5.155511379241943,0.8768316507339478,-31.14745330810547,-29.735248565673828,-31.36578369140625,-0.3799888105212302,-0.0526104861553499,-0.7886003988466929,-0.4805725677477587
8328560791,2.8869688107311724,7.204804537317156,0.8276245436072349,5.810094833374023,-5.771028995513916,0.5189480781555176,-33.01477813720703,-30.793888092041016,-27.84417724609375,-0.4156925646914546,-0.0611958505118683,-0.777583838284437,-0.4677801272452095
8338634521,4.173153699406981,5.8034828648984425,0.7936269969373941,5.718185901641846,-5.988842487335205,0.4377581179141998,-34.71744537353516,-32.1473274230957,-24.274658203125,-0.4522040533182455,-0.0688111154722645,-0.7638579558184698,-0.4552995170076436
8348708740,4.590539738044143,4.816071079438925,1.7393500967025757,5.563105583190918,-5.699922561645508,0.4836276769638061,-36.38285827636719,-33.51105880737305,-19.92413330078125,-0.4875036754938168,-0.0759813803974386,-0.748928419380023,-0.4423496816358814
8358782470,4.175114770346879,4.338255998802185,2.8527590826153757,5.304449081420898,-5.30055046081543,0.6304837465286255,-37.604713439941406,-34.27714157104492,-16.3270263671875,-0.5201971899549891,-0.0828084583690864,-0.7340000903048111,-0.4286975445199156
8368856689,3.180496999031305,3.659056176033616,3.149776574335992,5.151029586791992,-4.722719669342041,0.9077160954475404,-38.618385314941406,-34.58433151245117,-12.3349609375,-0.5499786697188577,-0.0891802562847983,-0.7198294284889931,-0.4140240520430016
8378930908,2.53831085588336,3.5856507480829958,3.476523141627013,5.242272853851318,-4.047369003295898,1.230659246444702,-39.38315963745117,-35.26491928100586,-8.96929931640625,-0.5768287392719368,-0.0957740750186565,-0.7071661973158054,-0.3975070507808762
8389004638,2.0722131010472773,3.816955412182212,2.730035497005284,5.4767255783081055,-3.658922433853149,1.405724048614502,-40.07678985595703,-35.31205368041992,-5.5399169921875,-0.6014547635500762,-0.1033008023017069,-0.6957581242113866,-0.3788160471446348
8399078857,1.192711070686579,3.956850789606571,0.599183452245593,5.788833141326904,-3.887596607208252,1.4202451705932615,-40.60288619995117,-35.24338150024414,-2.2926025390625,-0.6257227797461957,-0.1114918587995756,-0.683741832024479,-0.3585216025092674
8409152587,1.1032488264262676,4.195591156664491,-1.1906089838407934,6.117994785308838,-4.545008182525635,1.1976535320281982,-41.36345672607422,-34.31874465942383,1.5533447265625,-0.6512097583611711,-0.1202201690314584,-0.6691144176971376,-0.3372813677280902
8419225830,1.74105748514235,4.819146249100566,-1.1261796201586722,6.293367385864258,-5.299188137054443,0.793817937374115,-41.82312774658203,-33.28982925415039,8.60467529296875,-0.6784424193160121,-0.1293991767363024,-0.650372375879429,-0.3162079936665644
8429299804,2.626948924279213,4.69660766466856,-0.4853951605021953,6.283479690551758,-5.911935329437256,0.1450878679752349,-41.732906341552734,-32.60592269897461,13.10894775390625,-0.7065673869546748,-0.1393373957419123,-0.6272565300763274,-0.2964740364486904
8439373779,3.2923651363670823,4.20590504540801,0.9498186254505068,6.055673122406006,-6.649350166320801,-0.6101481318473816,-41.732906341552734,-32.60592269897461,13.10894775390625,-0.7347023262899003,-0.1502385497048904,-0.5996892793022248,-0.2793089574472015
8449447753,2.4580484016448256,3.634962768262624,0.7181088146165013,5.603706359863281,-7.535225868225098,-1.340337157249451,-39.14677047729492,-30.59322738647461,21.998687744140625,-0.762799990727622,-0.1613654829107386,-0.5669945978150641,-0.2657341705764083
8459521728,1.230256665226817,2.507515320125222,0.4493626008734107,5.167080402374268,-7.930422306060791,-2.07260537147522,-37.01974487304688,-29.788715362548828,26.474090576171875,-0.7898869401129873,-0.1727245122640573,-0.5298390941784774,-0.2559597478416738
8469595703,1.40201842251122,1.6615683533638714,2.4617151074588297,4.887124538421631,-7.611533164978027,-2.5737524032592773,-34.316062927246094,-29.44014358520508,30.87200927734375,-0.8142403344266563,-0.1851815306967106,-0.4907607684928163,-0.2487455526341389
8479669677,1.725393467542529,1.1243085655897855,3.5359102733582257,4.60170841217041,-7.14348030090332,-2.561542510986328,-31.37910461425781,-28.48620986938477,34.73223876953125,-0.8351388465559452,-0.1982033970691044,-0.4522653417690232,-0.2423111363796381
8489743652,2.590864049941301,-0.5446989978641271,4.007332438087463,4.238778114318848,-6.534502029418945,-1.973143458366394,-28.602859497070312,-27.851634979248047,38.06536865234375,-0.8530941622859979,-0.2093494136211208,-0.4158063699726697,-0.2356016363440269
8499817871,3.982566830143332,-2.4004858549922705,5.95492664129734,4.036542892456055,-5.788246154785156,-1.0725537538528442,-26.16840362548828,-26.721515655517575,41.172454833984375,-0.8686311995522321,-0.2171376665841151,-0.3828988197808302,-0.2274195945909729
8509891601,3.863212720966339,-3.155418671876192,6.673000676861405,3.998985528945923,-5.366491794586182,0.051449779421091,-23.816017150878903,-25.11526870727539,43.96945190429688,-0.8828427399986559,-0.2206702301535885,-0.3533738286966268,-0.2168418186187759
8519965820,3.556094398730993,-4.015501131495833,4.805381927642226,4.206230640411377,-5.379829406738281,1.1983590126037598,-21.677978515625,-23.12893295288086,46.55908203125,-0.897109475011944,-0.219065329358168,-0.3253260360268803,-0.2033914632415313
8530038574,4.156689179079234,-4.66030505592674,4.249811991673708,4.1757354736328125,-4.909546852111816,2.069973945617676,-19.799530029296875,-21.228435516357425,48.714141845703125,-0.9111438581348318,-0.2131242877836977,-0.2989073908426086,-0.1872146457761608
8540112792,4.042725238507986,-5.7078854788839815,6.221245920154452,3.8638453483581534,-4.578994274139404,2.7573976516723637,-18.066001892089844,-19.244457244873047,50.30908203125,-0.9241529356069303,-0.2034889995692229,-0.2749922307603313,-0.1700376606906944
8550186767,4.0130692281737925,-5.3571740986376994,6.583122837537527,3.3549904823303223,-4.619475841522217,3.3236353397369385,-16.529579162597656,-16.77985382080078,52.146759033203125,-0.9362106512970848,-0.1903043629172131,-0.2523954928122888,-0.153591465083279
8560260742,4.626140920518338,-4.978586869472265,5.93918780489564,2.7206759452819824,-4.8187408447265625,3.828056812286377,-14.62066650390625,-14.368141174316406,54.4095458984375,-0.9474611748951828,-0.1735419268691633,-0.2298704061778822,-0.1391408797144046
8570334960,5.10308418675661,-4.06885599732548,6.234981600040197,2.049311399459839,-5.174410343170166,4.180138111114502,-12.60626983642578,-12.662704467773438,55.49234008789063,-0.9578626901637012,-0.1535437395686392,-0.2066203463452366,-0.1274029380034522
8580408691,5.229859970366954,-2.520904670791328,6.201309632062912,1.4643443822860718,-5.570522785186768,4.345297813415527,-10.297813415527344,-11.312862396240234,56.845733642578125,-0.9672667610067875,-0.131200099134966,-0.1819794002283335,-0.1185963369661738
8590482666,5.565758981406688,-0.9056953330203892,5.502407914480567,1.0411924123764038,-6.102886199951172,4.305856227874756,-7.243354797363281,-10.165287017822266,58.087738037109375,-0.9755522159091072,-0.1076499633471492,-0.1552074726614573,-0.1123384298878191
8600556640,5.551362791785597,0.7930886522769928,5.4987751109361644,0.8162449598312378,-6.627904415130615,4.093119144439697,-3.5862350463867188,-8.595375061035156,59.111602783203125,-0.9825977039584428,-0.084004744044945,-0.1257059735225197,-0.1079031450540872
8610630859,4.514363676336408,2.879073381306231,5.834920790213346,0.7877318859100342,-7.082420349121094,3.656036138534546,0.446380615234375,-8.46630859375,59.9813232421875,-0.9882352815095096,-0.0614676851411806,-0.0934166003164008,-0.104336299172411
8620704833,2.813624465318024,3.968984294992685,5.545001440060139,0.9035972356796264,-7.392638683319092,3.026776075363159,4.93994140625,-7.722576141357422,60.328155517578125,-0.9923140237301022,-0.0413302036958022,-0.0588212224799975,-0.1007217348005662
8630778808,1.3213780748710036,4.025581211483479,5.383024579209089,1.08868670463562,-7.575831413269043,2.2621617317199707,9.906295776367188,-7.168502807617188,60.2265625,-0.9947844429980036,-0.0245420844822355,-0.0224765529671478,-0.0964189043225952
8640852539,0.0246531970782205,3.6776580006510016,5.321728106725216,1.216855525970459,-7.631269454956055,1.4744455814361572,14.707382202148438,-6.355312347412109,60.09396362304688,-0.9956503072177496,-0.0116091485014581,0.0149226016613174,-0.0912309032350509
8650925781,-0.8191211383517831,3.2534032452881334,6.154597565248608,1.2653971910476685,-7.463263034820557,0.6856833100318909,19.53160858154297,-6.026401519775391,58.586273193359375,-0.994963633147819,-0.0026245718378271,0.052392848177124,-0.0854132737482545
8660999755,-2.152537222345173,2.6761986928775907,7.321784318578243,1.3184700012207031,-7.148336410522461,-0.0609466880559921,24.228126525878903,-5.18463134765625,56.68521118164063,-0.9928990555572093,0.002393887900638,0.0888711473728475,-0.0790421682536973
8671073974,-3.3969080453813074,1.2464375463075934,7.107030391785502,1.3588169813156128,-6.656874179840088,-0.6910271644592285,28.69873809814453,-4.437812805175781,54.444580078125,-0.9897126899294328,0.0038316041027921,0.1235784937585493,-0.0719887567991765
8681147705,-4.501709361946583,-0.9921461205050348,6.570445726794004,1.1793543100357056,-5.830420970916748,-1.1736444234848022,32.30939483642578,-2.670440673828125,52.21066284179688,-0.9857818832977614,0.0021931711071606,0.1550185809477529,-0.0647954056600291
8691221679,-5.864446159905195,-3.103821755629778,6.507966182005405,0.6370114088058472,-5.048426151275635,-1.4494507312774658,35.527442932128906,-1.4814910888671875,50.11724853515625,-0.9814604287629844,-0.0018890374785044,0.1823305839508014,-0.0590544888782162
8701295654,-6.2081836094856255,-4.926763158732652,6.454203027635812,-0.2021482586860656,-4.159982681274414,-1.5437077283859253,37.99152374267578,-0.898193359375,47.78903198242188,-0.9769760992427938,-0.0077492145933112,0.2055746331533432,-0.056539896052754
8711369628,-5.564084910714626,-6.008648879134655,7.209009587791562,-1.290786862373352,-3.1529507637023926,-1.5157469511032104,40.033729553222656,-0.4724884033203125,45.536041259765625,-0.972726581968668,-0.0150283001477785,0.2239039817355028,-0.0586865318117059
8721443603,-4.605167690594494,-5.789335681602359,8.27337134194076,-2.5067148208618164,-2.212747812271118,-1.462874412536621,40.79509735107422,-0.4599647521972656,44.520263671875,-0.9688880961217105,-0.0236847520680328,0.2372243165177874,-0.0664786500190016
8731517822,-4.215051936198771,-4.997835175299644,8.400522973126172,-3.737701654434204,-1.6386370658874512,-1.4455580711364746,41.48157501220703,-1.1463127136230469,43.912384033203125,-0.9652211779731102,-0.0338757428555353,0.2465138114744864,-0.0801967590545611
8741591796,-3.7942081583231686,-4.532344154185056,7.333924253705144,-4.826174259185791,-1.6138558387756348,-1.4445573091506958,41.5102767944336,-2.346275329589844,42.637481689453125,-0.9609709024272884,-0.0455832790312984,0.2540664018880649,-0.0995357487725576
8751664794,-2.6627181567966938,-4.601335272824764,5.721855552047491,-5.671666145324707,-2.0123391151428223,-1.3868656158447266,41.78832244873047,-3.974956512451172,41.36203002929688,-0.9553220996056084,-0.05828829423687,0.2620943476657818,-0.1235667543667015
8761738525,-1.5204711989343165,-4.379782187411188,4.985592364320159,-6.275484561920166,-2.60697078704834,-1.233150839805603,42.13706207275391,-5.912590026855469,40.12176513671875,-0.9476366990341852,-0.0710440468223225,0.2721440790375384,-0.1512448035052637
8771812744,-0.0989157167822122,-3.5868230067327618,6.2236582419931885,-6.767015933990479,-2.6241872310638428,-1.202647089958191,42.55669403076172,-8.32958984375,38.68032836914063,-0.937981438590972,-0.0836485809266951,0.2832292854358844,-0.1815901668476801
8781886962,1.1915122162908316,-1.9774781770810483,10.261984368759393,-7.227298259735107,-2.8176136016845703,-1.3923105001449585,43.08272552490234,-10.682964324951172,36.28302001953125,-0.9265405123971862,-0.0972157635134024,0.2938737602016391,-0.2137990039857354
8791960693,0.4937357033461332,-1.470553614076972,8.918401768603921,-7.733060836791992,-3.525303363800049,-1.565180420875549,43.78304290771485,-12.800830841064451,34.278961181640625,-0.9122943326813132,-0.1117308171043899,0.306289758870802,-0.247834483901118
8802034912,-0.5476660309761763,-1.9112799040302637,6.131176942172647,-8.28212833404541,-4.397768020629883,-1.4660881757736206,45.004493713378906,-14.766990661621094,31.05181884765625,-0.8943692726124788,-0.1260781828030022,0.3215896921937864,-0.2842324777317002
8812108642,-0.5956295591562986,-2.103274302004277,6.046205579590797,-8.640278816223145,-4.816134452819824,-0.9436861872673036,45.91291046142578,-17.124736785888672,27.9605712890625,-0.872830886567104,-0.1385004484477972,0.3385440256797455,-0.3230663315610197
8822182861,-0.1458048937290907,-1.9616087000370024,7.414713946688175,-8.557535171508789,-3.666999340057373,-0.3980811536312103,46.66475677490234,-18.943119049072266,24.727691650390625,-0.8498000517093016,-0.1487941203176485,0.3524937782764085,-0.3625581897852938
8832256591,0.3180184864342212,-0.2473439447522163,12.648990564453602,-8.136409759521484,-1.4752305746078491,-0.1764683723449707,47.31102752685547,-21.062664031982425,21.6258544921875,-0.8290059512569335,-0.1600807470589725,0.3572782880184709,-0.3993439771521199
8842330566,-1.0082377158671616,2.937045385542512,13.13229196754694,-7.834030628204346,-0.7921639680862427,0.1678437441587448,47.19951629638672,-22.747982025146484,19.51470947265625,-0.8104530281483023,-0.1723359268005339,0.3548916156494319,-0.4330335347933453
8852404785,-2.590888599860668,3.837694833350181,6.420498326432704,-7.937777996063232,-1.1749446392059326,0.7964267730712891,47.23067474365234,-24.596179962158203,16.6240234375,-0.7914075422717912,-0.1822848500367905,0.3505282536970492,-0.4664506374297718
8862477783,-2.5804958006620407,3.073154230165481,5.78461508282125,-8.139636039733887,-1.898022174835205,1.4441813230514526,46.94258880615234,-26.10219955444336,14.0753173828125,-0.7701284022126298,-0.1882307477529568,0.3463314876897039,-0.501523465257185
8872551757,-2.4270149654775857,2.7962878383308647,6.83783994140625,-8.160240173339844,-2.5206987857818604,2.081294298171997,46.37181854248047,-27.81137466430664,10.40863037109375,-0.7466350616634344,-0.1898672044487026,0.3423354938931537,-0.537859438829025
8882625732,-1.562076882520318,2.431229368302226,6.360291402751207,-8.106300354003906,-3.185894727706909,2.6999077796936035,45.78252410888672,-29.08328628540039,6.80682373046875,-0.721207443553936,-0.1869611393339733,0.3384684476743044,-0.5747560177037918
8892699462,0.0263876561880111,0.7578770536422729,5.555598821920156,-7.999501228332519,-3.616679191589356,3.3309805393218994,44.849082946777344,-30.992137908935547,3.36810302734375,-0.6941111488227364,-0.1796187185531849,0.3342235774927205,-0.6117528321845027
8902773925,1.149531854173541,-0.2196925522387027,5.982794891431928,-7.862949371337891,-3.5759239196777344,3.972317934036255,43.524391174316406,-32.58047866821289,-0.754638671875,-0.6660928223898032,-0.1688324050710516,0.3280941330917686,-0.6482054090842382
8912847656,1.8612457070559263,-0.3022060002744197,6.794351512813567,-7.759536266326904,-2.894805908203125,4.621502876281738,42.07538604736328,-34.19698715209961,-4.94390869140625,-0.6381046843682702,-0.1564950509119658,0.3180040689373944,-0.68352401838759
8922921875,2.9929361995905635,0.1122667812645435,8.247550087463855,-7.7287750244140625,-2.0377068519592285,5.267642021179199,40.06787872314453,-35.236507415771484,-8.4779052734375,-0.6106887417612362,-0.1443749852311934,0.3024175536536552,-0.7174668811090993
8932995605,3.385076153290272,0.7589969975829124,8.571021578606963,-7.768786430358887,-0.8908557295799255,5.777877330780029,37.98844146728516,-36.46516036987305,-11.7886962890625,-0.5837083626526905,-0.1335633480767958,0.2810549733769967,-0.7499690418637528
8943069580,2.816743181860447,1.3667115468084812,10.134622894215584,-7.857515335083008,0.3263082206249237,5.929129123687744,35.758689880371094,-37.62261581420898,-14.59307861328125,-0.5570972645677156,-0.1262768542962438,0.254012529695625,-0.7804963607207386
8953143798,1.6205930766358971,2.22347859826982,10.114246461141107,-7.960622310638428,0.8312118649482727,5.859198570251465,33.55875396728516,-38.23188400268555,-17.59442138671875,-0.5298683541579904,-0.1221774153688731,0.2237374719901499,-0.808859637014174
8963216796,1.2165586870029568,2.6734149073779583,6.524135811039805,-7.997681617736816,0.7090553045272827,5.793481349945068,31.56018829345703,-38.35177230834961,-20.04925537109375,-0.5011577388831837,-0.1186916282171333,0.1927328384450889,-0.8352288769804328
8973290771,1.8403773988112808,2.6215274837523697,4.326946084758639,-7.898087978363037,0.5337218642234802,5.716824054718018,29.44835662841797,-38.53783798217773,-22.7078857421875,-0.4711257428900057,-0.114325778346043,0.1619655877587261,-0.8594982305715569
8983364746,2.574861009645462,3.004547142407298,4.135958233478665,-7.643114566802978,0.4023675620555877,5.550574779510498,27.31206512451172,-38.19329452514648,-25.67230224609375,-0.4405373323017256,-0.1091869801938374,0.1317664335255415,-0.8812733256544828
8993438476,2.559191146826744,3.361125953382253,3.953561100411415,-7.218177318572998,0.1633841544389724,5.322978019714356,25.260711669921875,-37.15323257446289,-28.3929443359375,-0.4102284033058826,-0.1032513331252655,0.1027472386010859,-0.9002748856299186
9003512695,2.26234521228075,2.387157586863637,3.2572353707969186,-6.6366472244262695,-0.2574674785137176,5.191472053527832,23.57842254638672,-35.8848991394043,-30.68450927734375,-0.3811083588863295,-0.0957286328098121,0.075329405288075,-0.9164703977246588
9013586669,3.032303748860955,0.4460042303562164,2.58277309794426,-5.972958087921143,-0.6490041017532349,5.216087341308594,21.69200897216797,-35.087650299072266,-33.32623291015625,-0.3540254123124853,-0.0859390541184867,0.0491170011448813,-0.9299828535878254
9023660888,3.80597458396256,-1.4649480491548776,2.8784862290680406,-5.373194694519043,-0.8975207209587097,5.28502368927002,19.58306884765625,-34.35330581665039,-35.158447265625,-0.3293010303210033,-0.0742330979322732,0.0234340570696143,-0.9410106698677392
9033734863,4.044936192555725,-2.6103596085280176,3.5169986521393057,-4.936829090118408,-0.7897547483444214,5.354070663452148,17.500457763671875,-33.51009750366211,-36.9306640625,-0.3065884913929814,-0.0618403452180125,-0.0022749836011715,-0.949828499855825
9043808593,4.23952236058861,-2.5051947682231663,4.467023833012581,-4.745368957519531,-0.3731766641139984,5.362829208374023,15.644256591796877,-32.15066146850586,-38.296142578125,-0.2849779742778613,-0.0506340105289634,-0.0285316245691149,-0.956770453313718
9053882812,3.950905032944679,-1.5416782376140354,5.894520980173349,-4.767022132873535,0.0449814461171627,5.239065647125244,13.88384246826172,-31.2006950378418,-39.7464599609375,-0.2633013625136426,-0.0415346703286873,-0.0550728932597228,-0.9622443324515846
9063955566,3.2362206398189066,-0.4149740090593695,6.50169133951962,-4.914261341094971,0.2324386835098266,5.010926723480225,12.229904174804688,-29.813312530517575,-41.27978515625,-0.2407306905727432,-0.0341244113862296,-0.0811139934173527,-0.9665944058708388
9074033203,2.892652701586485,0.2621782335296273,6.070030107292532,-5.07240629196167,0.1945665329694748,4.74232816696167,11.192977905273438,-28.250324249267575,-42.890625,-0.2170194605313887,-0.0271999242939613,-0.1059344305397078,-0.9700209172823911
9084107177,2.520999363337457,0.2206839013636112,5.025749602663517,-5.17218542098999,0.0911424085497856,4.43639612197876,10.22345733642578,-26.154483795166016,-43.921142578125,-0.1923938344637746,-0.0201428421190066,-0.1291611119546005,-0.9725720399099496
9094181152,1.815320114444196,-0.1073290326014161,4.269940002945066,-5.181336879730225,-0.084915816783905,4.12166690826416,8.942916870117188,-24.127422332763672,-45.077392578125,-0.1673288113241059,-0.0126327119239047,-0.1505829697874806,-0.974251647663624
9104255126,1.4187616136498749,-0.422002300260961,3.52223129209578,-5.0849480628967285,-0.3165104389190674,3.736680746078491,8.232223510742188,-22.29561233520508,-46.384765625,-0.1424324524546923,-0.0043971999133036,-0.1699783838033272,-0.975090300756194
9114328857,0.8429046033907681,-0.418641591656208,2.699905439418554,-4.944799423217773,-0.4191071093082428,3.319734573364258,7.169189453125,-20.09213638305664,-47.4228515625,-0.118148589135505,0.0042752126036167,-0.1870404284808473,-0.9752120611515436
9124403076,0.7692708465769886,-0.9225738409765064,2.8609850591689345,-4.85223388671875,-0.4100408852100372,3.0613787174224854,6.353172302246094,-17.609779357910156,-47.98333740234375,-0.0943978174182954,0.0128363436482463,-0.2022143033287201,-0.9746966651112544
9134476806,1.4064318550392985,-2.0680635801523923,3.4761914254546165,-4.846643924713135,-0.3697978258132934,2.9501028060913086,5.97723388671875,-15.386280059814451,-49.35693359375,-0.0707918557558171,0.021108322061418,-0.2163505547920538,-0.973516987096368
9144551269,1.805696546052396,-2.544231478103995,4.046829751217365,-4.8772478103637695,-0.3097352683544159,2.8996822834014893,5.116134643554688,-13.277294158935549,-49.5986328125,-0.0469939817963571,0.0291447360986363,-0.2299590873627681,-0.9716279637781142
9154625244,1.3749918838977813,-2.0429715167328717,4.278496818888187,-4.909731864929199,-0.199444979429245,2.808584690093994,4.6262054443359375,-11.03635025024414,-50.304443359375,-0.0229131098942095,0.0367266611805301,-0.2430680559319889,-0.969042879242211
9164697998,1.0216413142543286,-1.5755704242132602,4.442323691520095,-4.959447860717773,-0.0617622137069702,2.669686794281006,4.5060882568359375,-8.530208587646484,-50.508056640625,0.0015143207782444,0.0437154337797995,-0.2554222911389019,-0.9658395745179044
9174772216,1.1162289387043565,-1.3450690393209457,4.533519043183326,-4.979955673217773,0.1027477607131004,2.4786741733551025,4.1106719970703125,-6.012378692626953,-50.33123779296875,0.0262817432650194,0.050009746908473,-0.2667603592260415,-0.9621055891862604
